product_code,name,description,title,artist_code,product_type_code,format,unit_price,unit_cost,status,created,last_updated
243495,"AXE001 Interesterification bill, jingoism","CC HSMP AXE001 Interesterification bill, jingoism","Interesterification bill, jingoism",AXE001,CC,HSMP,0.89,0.4074,AC,2005-07-12 08:02:17.000,2006-02-15 14:01:16.000
243549,CHE003 Volvelle banshee,AL DVD-5 CHE003 Volvelle banshee,Volvelle banshee,CHE003,AL,DVD-5,8.29,4.8076,AC,2006-07-20 14:48:18.000,2005-08-01 14:22:11.000
244046,SIM001 Vilipend hooker,AM MPEG-1 SIM001 Vilipend hooker,Vilipend hooker,SIM001,AM,MPEG-1,2.99,1.5744,AC,2005-07-19 19:10:40.000,2006-11-04 06:32:34.000
244176,CEL007 Spelling how’s,CD DV CEL007 Spelling how’s,Spelling how’s,CEL007,CD,DV,6.09,3.6391,AC,2006-10-02 01:06:05.000,2005-12-22 14:20:02.000
244851,CHR024 Scratch evernet,AP AB-CG CHR024 Scratch evernet,Scratch evernet,CHR024,AP,AB-CG,1.89,1.1392,AC,2006-11-21 02:38:05.000,2006-05-06 07:37:25.000
244895,CHA026 Horsefeathers stramonium nescient,AC HA CHA026 Horsefeathers stramonium nescient,Horsefeathers stramonium nescient,CHA026,AC,HA,2.09,0.9544,AC,2005-10-29 13:38:42.000,2006-05-27 13:13:22.000
246571,CHR003 Lobbyist cut,AM 3GPP CHR003 Lobbyist cut,Lobbyist cut,CHR003,AM,3GPP,2.79,1.6078,AC,2006-01-16 22:38:27.000,2007-02-08 06:21:27.000
247239,CEN001 Convivium beanpole,AT HMCS CEN001 Convivium beanpole,Convivium beanpole,CEN001,AT,HMCS,1.69,0.9146,AC,2006-06-12 12:30:57.000,2007-01-08 06:15:14.000
247305,CAS004 Janus-faced sphairistike,BQ BSMP CAS004 Janus-faced sphairistike,Janus-faced sphairistike,CAS004,BQ,BSMP,1.19,0.4744,AC,2005-10-27 12:13:18.000,2006-06-03 08:49:47.000
247488,CHE007 Crackered inwit,AM H.264 CHE007 Crackered inwit,Crackered inwit,CHE007,AM,H.264,0.39,0.1866,AC,2007-02-14 15:00:39.000,2006-01-23 06:37:18.000
248486,ROS007 Braggadocious bloody,BU HSMP ROS007 Braggadocious bloody,Braggadocious bloody,ROS007,BU,HSMP,0.69,0.4074,AC,2007-02-10 12:31:28.000,2006-07-06 02:55:00.000
248596,CIN001 Hangover snook,BX MCA CIN001 Hangover snook,Hangover snook,CIN001,BX,MCA,3.99,2.2672,AC,2006-06-11 19:18:00.000,2006-02-19 00:29:04.000
249286,JES001 Bobby brobdingnagian,AR RA JES001 Bobby brobdingnagian,Bobby brobdingnagian,JES001,AR,RA,0.79,0.2795,AC,2006-10-18 03:36:20.000,2006-03-31 23:47:24.000
249362,CHR001 Marks rule,CI Sorenson CHR001 Marks rule,Marks rule,CHR001,CI,Sorenson,6.09,3.6462,AC,2007-01-27 23:30:31.000,2006-07-16 06:58:08.000
249781,REN001 Gerund phobias,BT MCA REN001 Gerund phobias,Gerund phobias,REN001,BT,MCA,4.09,2.2672,AC,2005-08-19 05:56:41.000,2005-08-25 05:06:20.000
250346,CAS004 Gazunder domesday,BV H.264 CAS004 Gazunder domesday,Gazunder domesday,CAS004,BV,H.264,0.29,0.1866,AC,2005-10-12 06:39:51.000,2006-06-18 20:31:57.000
251001,JON005 Nineteen petrichor bribery,AV AB-CG JON005 Nineteen petrichor bribery,Nineteen petrichor bribery,JON005,AV,AB-CG,1.69,1.1392,AC,2006-07-28 15:46:38.000,2006-06-08 02:54:00.000
251127,JER002 Prevent ensorcelled,BK HA JER002 Prevent ensorcelled,Prevent ensorcelled,JER002,BK,HA,2.09,0.9544,AC,2005-12-14 05:05:19.000,2006-12-11 13:51:10.000
251271,JAD003 Rub emo,BM xVid JAD003 Rub emo,Rub emo,JAD003,BM,xVid,4.09,1.8227,AC,2006-02-04 06:16:13.000,2007-03-15 21:57:27.000
251468,MIC001 Lock jargon,AD DVD-9 MIC001 Lock jargon,Lock jargon,MIC001,AD,DVD-9,9.19,5.0642,AC,2006-12-09 00:08:35.000,2006-10-22 15:46:56.000
251622,STE001 Pharmacogenomics grid,AD DV STE001 Pharmacogenomics grid,Pharmacogenomics grid,STE001,AD,DV,6.19,3.6391,AC,2006-11-10 12:13:56.000,2005-07-15 00:30:33.000
252405,CHE014 Segue right,BG AB-ACD CHE014 Segue right,Segue right,CHE014,BG,AB-ACD,2.39,1.3351,AC,2005-07-18 19:55:39.000,2006-03-15 10:35:34.000
252466,MAR006 Hang cool,CE HSMP MAR006 Hang cool,Hang cool,MAR006,CE,HSMP,0.79,0.4074,AC,2007-03-16 11:04:07.000,2007-01-07 12:59:06.000
253342,JAM003 Twins feckless,BS MPEG-2 JAM003 Twins feckless,Twins feckless,JAM003,BS,MPEG-2,5.89,3.0547,AC,2005-06-18 01:35:07.000,2005-09-15 06:21:00.000
253807,JAY005 Sudoku grocerant ignorals,CA HMC JAY005 Sudoku grocerant ignorals,Sudoku grocerant ignorals,JAY005,CA,HMC,2.79,1.5089,IN,2005-10-01 16:38:55.000,2005-11-10 03:14:39.000
254372,NUN003 Trig terraforming bee,AL AB-CG NUN003 Trig terraforming bee,Trig terraforming bee,NUN003,AL,AB-CG,1.79,1.1392,AC,2006-06-27 08:51:25.000,2006-10-04 23:24:59.000
254763,EVO001 Three gormagon book,AB HA EVO001 Three gormagon book,Three gormagon book,EVO001,AB,HA,2.29,0.9544,AC,2007-01-15 23:02:30.000,2005-11-11 00:19:43.000
255514,JAI003 Eco-cement consilience,BO SACD JAI003 Eco-cement consilience,Eco-cement consilience,JAI003,BO,SACD,7.19,3.2358,AC,2006-02-08 09:40:28.000,2007-02-05 13:31:30.000
256642,CHR006 List profanisaurus,AV MPEG-1 CHR006 List profanisaurus,List profanisaurus,CHR006,AV,MPEG-1,2.89,1.5744,IN,2005-09-30 01:54:28.000,2006-06-19 23:01:26.000
257647,ANE001 Gerund viatical,BJ DVD-10 ANE001 Gerund viatical,Gerund viatical,ANE001,BJ,DVD-10,9.99,5.9432,AC,2006-10-11 13:55:20.000,2006-07-28 03:31:33.000
257834,MAR007 Whopper-jawed quodlibet.,AR Sorenson MAR007 Whopper-jawed quodlibet.,Whopper-jawed quodlibet.,MAR007,AR,Sorenson,6.39,3.6462,AC,2005-10-28 01:38:24.000,2005-08-29 12:48:45.000
258175,AGN001 Line emmet,AT HA AGN001 Line emmet,Line emmet,AGN001,AT,HA,2.19,0.9544,AC,2006-05-01 19:34:18.000,2006-10-05 19:35:11.000
258296,CHE013 soft leather,BS DVD-10 CHE013 soft leather,soft leather,CHE013,BS,DVD-10,9.99,5.9432,AC,2006-10-04 04:39:37.000,2006-09-22 21:34:50.000
258587,CLA010 Artefact nit-picking,BW 3GPP CLA010 Artefact nit-picking,Artefact nit-picking,CLA010,BW,3GPP,2.39,1.6078,AC,2006-05-11 01:11:41.000,2005-10-23 14:14:51.000
258842,FER001 Higgledy-piggledy spick,BV DVD-10 FER001 Higgledy-piggledy spick,Higgledy-piggledy spick,FER001,BV,DVD-10,9.99,5.9432,AC,2005-11-06 13:52:27.000,2007-03-24 03:01:23.000
258968,EMI001 Snit cold,CH divX EMI001 Snit cold,Snit cold,EMI001,CH,divX,4.99,2.5968,IN,2006-11-29 15:02:02.000,2007-03-13 14:39:02.000
259349,ANT001 Portal oats,CA DV ANT001 Portal oats,Portal oats,ANT001,CA,DV,5.99,3.6391,AC,2005-07-13 07:41:38.000,2007-01-07 00:26:39.000
259405,CLA017 Piss fingerprinting,AF xVid CLA017 Piss fingerprinting,Piss fingerprinting,CLA017,AF,xVid,4.09,1.8227,AC,2007-02-12 03:49:37.000,2005-08-10 09:54:45.000
260137,MIL001 Off say,BG AB-ACD MIL001 Off say,Off say,MIL001,BG,AB-ACD,2.59,1.3351,AC,2005-10-15 15:42:02.000,2005-09-12 08:02:12.000
260655,JOH005 Herb ichthyophagous,AG MCA JOH005 Herb ichthyophagous,Herb ichthyophagous,JOH005,AG,MCA,3.89,2.2672,AC,2006-10-07 18:22:14.000,2005-12-21 08:28:41.000
261004,CAM001 Purse-lipped computer-assisted,CM AB-CG CAM001 Purse-lipped computer-assisted,Purse-lipped computer-assisted,CAM001,CM,AB-CG,1.59,1.1392,AC,2006-12-14 18:38:01.000,2005-09-30 01:20:32.000
261313,ALB001 Head rhadamanthine,CE DSD ALB001 Head rhadamanthine,Head rhadamanthine,ALB001,CE,DSD,5.19,2.4286,AC,2007-03-09 14:56:53.000,2006-05-18 04:26:22.000
261613,CLE006 Elections pond,AJ MPEG-4 CLE006 Elections pond,Elections pond,CLE006,AJ,MPEG-4,7.69,3.6609,AC,2007-01-14 18:39:31.000,2006-09-01 03:47:33.000
262497,SIL001 Bag butler get,AF HMC SIL001 Bag butler get,Bag butler get,SIL001,AF,HMC,3.09,1.5089,AC,2006-10-13 17:12:13.000,2006-10-01 07:12:25.000
262706,LUI003 Soap bones goes,BW AB-Z3 LUI003 Soap bones goes,Soap bones goes,LUI003,BW,AB-Z3,1.89,0.8474,AC,2006-03-27 16:26:04.000,2005-07-02 23:10:59.000
262815,REN001 Act mountebank,AT HMC REN001 Act mountebank,Act mountebank,REN001,AT,HMC,2.99,1.5089,AC,2006-07-12 14:27:32.000,2005-09-24 16:08:56.000
262833,CEL003 Cribellate amperkine,AW divX CEL003 Cribellate amperkine,Cribellate amperkine,CEL003,AW,divX,4.49,2.5968,AC,2007-04-01 13:48:15.000,2006-03-19 01:51:32.000
262941,VAN002 Cloud nonce,AZ MPEG-4 VAN002 Cloud nonce,Cloud nonce,VAN002,AZ,MPEG-4,7.49,3.6609,AC,2005-11-04 19:32:37.000,2006-11-03 20:19:09.000
263216,ELI001 De bonce,CG AB-ACD ELI001 De bonce,De bonce,ELI001,CG,AB-ACD,2.79,1.3351,AC,2005-12-18 22:21:01.000,2007-03-17 23:37:08.000
263378,PER002 Testicles greek wagon,AN AB-CG PER002 Testicles greek wagon,Testicles greek wagon,PER002,AN,AB-CG,1.99,1.1392,AC,2005-12-31 04:37:20.000,2007-02-18 11:35:45.000
263434,JER008 Git same,AF MPEG-2 JER008 Git same,Git same,JER008,AF,MPEG-2,5.49,3.0547,AC,2007-04-18 06:23:31.000,2005-07-10 19:55:50.000
263566,OTT001 Ghosts martin,BV HA OTT001 Ghosts martin,Ghosts martin,OTT001,BV,HA,2.39,0.9544,AC,2006-09-01 21:26:46.000,2006-06-30 21:19:00.000
263598,AXE001 Poor abbreviation,AA 3GPP AXE001 Poor abbreviation,Poor abbreviation,AXE001,AA,3GPP,2.69,1.6078,AC,2006-01-16 19:54:17.000,2006-09-04 09:14:20.000
263624,VIT001 Brassiere moxie,CC HMCS VIT001 Brassiere moxie,Brassiere moxie,VIT001,CC,HMCS,1.29,0.9146,AC,2005-12-10 17:06:24.000,2005-05-29 18:22:00.000
263691,ALA001 Origins whip,BY MPEG-4 ALA001 Origins whip,Origins whip,ALA001,BY,MPEG-4,7.29,3.6609,AC,2005-07-15 04:27:53.000,2006-12-29 05:18:00.000
263877,IRV001 Cockpit digladiation,BJ SACD IRV001 Cockpit digladiation,Cockpit digladiation,IRV001,BJ,SACD,7.19,3.2358,AC,2006-12-01 03:59:51.000,2006-01-26 05:11:09.000
264276,VAN002 Rose orthorexia bloody,CH DV VAN002 Rose orthorexia bloody,Rose orthorexia bloody,VAN002,CH,DV,6.39,3.6391,AC,2006-07-22 00:13:27.000,2006-03-25 21:42:51.000
264503,IME001 Snob acronychal,BE xVid IME001 Snob acronychal,Snob acronychal,IME001,BE,xVid,3.79,1.8227,AC,2006-05-14 18:01:14.000,2006-07-29 21:48:07.000
264611,JOH002 In- wittol morgan’s,AM Sorenson JOH002 In- wittol morgan’s,In- wittol morgan’s,JOH002,AM,Sorenson,6.29,3.6462,AC,2006-10-05 18:43:25.000,2006-11-10 15:40:52.000
264914,ANN001 Span jacob’s,BG RA ANN001 Span jacob’s,Span jacob’s,ANN001,BG,RA,0.49,0.2795,AC,2005-05-26 22:34:55.000,2005-11-17 07:02:10.000
265102,ANG002 Sandy-grey big,BR AB-ACD ANG002 Sandy-grey big,Sandy-grey big,ANG002,BR,AB-ACD,2.89,1.3351,AC,2007-01-05 15:27:53.000,2007-04-15 16:40:22.000
265218,HUX001 Bioinformatics guinea,BV MPEG-4 HUX001 Bioinformatics guinea,Bioinformatics guinea,HUX001,BV,MPEG-4,7.59,3.6609,AC,2005-07-29 14:00:58.000,2006-11-11 01:08:44.000
265566,CEA001 Worth brimborion,AD Sorenson CEA001 Worth brimborion,Worth brimborion,CEA001,AD,Sorenson,6.09,3.6462,AC,2007-02-04 14:02:47.000,2007-04-13 23:45:42.000
265847,JER002 Russet artefact card,AR AB-ACD JER002 Russet artefact card,Russet artefact card,JER002,AR,AB-ACD,2.49,1.3351,AC,2006-05-05 15:51:24.000,2005-08-28 03:18:47.000
267515,JOJ001 Pigs politics,AO AB-CG JOJ001 Pigs politics,Pigs politics,JOJ001,AO,AB-CG,1.59,1.1392,AC,2007-02-22 13:51:34.000,2006-05-25 01:26:46.000
267862,JOH005 Star polari,BI xVid JOH005 Star polari,Star polari,JOH005,BI,xVid,3.89,1.8227,AC,2005-08-08 17:20:23.000,2006-04-23 09:16:22.000
267894,CAY002 Red-letter mollydooker,BK Sorenson CAY002 Red-letter mollydooker,Red-letter mollydooker,CAY002,BK,Sorenson,6.29,3.6462,AC,2006-02-16 16:14:41.000,2006-07-09 13:47:15.000
268040,MAU001 Bozo bones,AY MPEG-2 MAU001 Bozo bones,Bozo bones,MAU001,AY,MPEG-2,5.59,3.0547,AC,2006-07-15 09:59:24.000,2005-09-07 09:09:38.000
268143,CHE018 Fink gas,CA DVD-10 CHE018 Fink gas,Fink gas,CHE018,CA,DVD-10,9.99,5.9432,AC,2005-09-06 06:10:31.000,2006-09-28 09:45:57.000
268219,CLA013 Gender-neutral bodger,CG divX CLA013 Gender-neutral bodger,Gender-neutral bodger,CLA013,CG,divX,4.49,2.5968,AC,2006-09-21 15:29:42.000,2006-07-02 16:41:34.000
268402,CAY001 Notation un-,AS DSD CAY001 Notation un-,Notation un-,CAY001,AS,DSD,5.29,2.4286,AC,2005-07-11 04:46:00.000,2006-08-11 21:24:31.000
269187,JAL001 Grist apocope,BO MPEG-2 JAL001 Grist apocope,Grist apocope,JAL001,BO,MPEG-2,5.69,3.0547,AC,2007-04-18 00:10:26.000,2006-01-24 00:28:07.000
269258,CHR006 Under dichotomy,BO H.264 CHR006 Under dichotomy,Under dichotomy,CHR006,BO,H.264,0.39,0.1866,AC,2006-05-06 04:03:29.000,2007-02-25 05:09:29.000
270321,AUR002 Chillaxing retronym,AL MPEG-2 AUR002 Chillaxing retronym,Chillaxing retronym,AUR002,AL,MPEG-2,5.99,3.0547,AC,2006-11-02 00:34:09.000,2005-11-29 07:02:52.000
271954,CHR003 Staple insinuendo orrery,BS DV CHR003 Staple insinuendo orrery,Staple insinuendo orrery,CHR003,BS,DV,5.89,3.6391,AC,2006-11-22 10:25:21.000,2006-01-21 04:23:02.000
271971,ANN002 Grok anfractuosity,BL H.264 ANN002 Grok anfractuosity,Grok anfractuosity,ANN002,BL,H.264,0.09,0.0586,AC,2006-08-01 14:02:47.000,2007-04-04 04:40:58.000
272035,CHA024 Complete artichoke,BV DV CHA024 Complete artichoke,Complete artichoke,CHA024,BV,DV,5.99,3.6391,AC,2006-02-20 12:06:37.000,2005-08-01 18:08:04.000
272264,HOW002 Enquire epeolatry,BF MCA HOW002 Enquire epeolatry,Enquire epeolatry,HOW002,BF,MCA,4.09,2.2672,IN,2005-10-01 14:25:00.000,2005-08-01 07:10:05.000
272278,CAR011 Aunt nychthemeron.,CI HMCS CAR011 Aunt nychthemeron.,Aunt nychthemeron.,CAR011,CI,HMCS,1.69,0.9146,AC,2006-08-19 09:57:08.000,2006-06-20 03:54:17.000
272605,CAR013 Potboiler meaning swashbuckling,BL AB-Z3 CAR013 Potboiler meaning swashbuckling,Potboiler meaning swashbuckling,CAR013,BL,AB-Z3,1.69,0.8474,AC,2005-11-02 23:40:17.000,2006-08-11 04:31:45.000
273101,CAS003 Web cidermaking,AE MPEG-4 CAS003 Web cidermaking,Web cidermaking,CAS003,AE,MPEG-4,7.59,3.6609,AC,2006-09-09 15:12:57.000,2005-07-10 07:00:27.000
273565,ALB001 Mill hard,CI H.264 ALB001 Mill hard,Mill hard,ALB001,CI,H.264,0.69,0.1866,AC,2006-11-01 07:09:30.000,2006-08-30 05:40:34.000
273567,ELV001 Groovy spermodynamics v-mail,BP AB-CG ELV001 Groovy spermodynamics v-mail,Groovy spermodynamics v-mail,ELV001,BP,AB-CG,1.99,1.1392,AC,2006-11-11 06:03:49.000,2005-05-29 11:47:20.000
273636,CAR021 Tinker’s moment,AK BSMP CAR021 Tinker’s moment,Tinker’s moment,CAR021,AK,BSMP,1.19,0.4744,AC,2005-09-19 08:21:35.000,2005-07-02 12:40:56.000
274386,CEL005 Heels whistle-stop,CC MPEG-4 CEL005 Heels whistle-stop,Heels whistle-stop,CEL005,CC,MPEG-4,7.29,3.6609,AC,2005-06-01 21:06:31.000,2006-11-17 03:07:56.000
274532,COR002 Coopetition aluminium,BY DVD-10 COR002 Coopetition aluminium,Coopetition aluminium,COR002,BY,DVD-10,9.89,5.9432,AC,2007-01-11 18:22:10.000,2005-09-27 23:52:06.000
275119,HOD001 Skin biomusicology,AU AB-ACD HOD001 Skin biomusicology,Skin biomusicology,HOD001,AU,AB-ACD,2.79,1.3351,AC,2006-01-04 22:21:19.000,2006-09-28 10:50:24.000
275226,CLE004 Letters widget,BO DV CLE004 Letters widget,Letters widget,CLE004,BO,DV,6.09,3.6391,AC,2007-03-09 15:35:48.000,2007-04-16 21:59:18.000
275918,JOH005 Skunk door pine,BM MPEG-1 JOH005 Skunk door pine,Skunk door pine,JOH005,BM,MPEG-1,2.79,1.5744,AC,2006-12-08 06:24:42.000,2007-01-29 06:58:53.000
276207,NUN003 Internet jury,BR HA NUN003 Internet jury,Internet jury,NUN003,BR,HA,2.19,0.9544,AC,2005-06-11 22:22:04.000,2006-07-09 06:51:08.000
276389,JOH006 Oil bistro,BI DVD-18 JOH006 Oil bistro,Oil bistro,JOH006,BI,DVD-18,10.99,6.3542,AC,2006-09-29 08:46:54.000,2006-06-06 00:38:51.000
277298,CHA018 Cahoot right,AX HA CHA018 Cahoot right,Cahoot right,CHA018,AX,HA,1.89,0.9544,AC,2005-06-24 02:27:15.000,2005-07-21 07:44:56.000
277701,TIN001 Bumf cadastral,AQ DVD-18 TIN001 Bumf cadastral,Bumf cadastral,TIN001,AQ,DVD-18,11.09,6.3542,AC,2005-11-27 16:03:23.000,2006-06-10 01:57:15.000
278168,CLA012 Out ambient,AB MCA CLA012 Out ambient,Out ambient,CLA012,AB,MCA,3.89,2.2672,AC,2006-08-10 14:12:05.000,2005-12-25 15:41:00.000
279087,COR002 Grapefruit tabloid,CC AB-ACD COR002 Grapefruit tabloid,Grapefruit tabloid,COR002,CC,AB-ACD,2.89,1.3351,AC,2006-03-27 15:14:32.000,2007-03-26 17:16:48.000
279418,CLA005 Ann cockamamie,AL MCA CLA005 Ann cockamamie,Ann cockamamie,CLA005,AL,MCA,3.99,2.2672,AC,2005-07-11 19:29:56.000,2006-09-08 10:06:44.000
279573,AXE001 Beat naming,CE MPEG-2 AXE001 Beat naming,Beat naming,AXE001,CE,MPEG-2,5.79,3.0547,AC,2006-12-23 06:03:12.000,2006-08-09 22:33:09.000
279627,JOL001 Free-running garbage,BT ACD JOL001 Free-running garbage,Free-running garbage,JOL001,BT,ACD,6.19,3.6965,AC,2006-03-13 21:53:08.000,2006-11-30 10:15:59.000
279854,VIO001 Girl glycomics,BC MPEG-2 VIO001 Girl glycomics,Girl glycomics,VIO001,BC,MPEG-2,6.09,3.0547,AC,2005-10-08 20:18:45.000,2006-11-04 10:19:38.000
280934,ROS012 Hebetude here,CL DVD-9 ROS012 Hebetude here,Hebetude here,ROS012,CL,DVD-9,9.39,5.0642,AC,2005-08-19 00:54:05.000,2007-03-04 21:56:35.000
281176,"TEO001 First, film spoon.","BS ACD TEO001 First, film spoon.","First, film spoon.",TEO001,BS,ACD,6.19,3.6965,AC,2006-07-19 22:46:54.000,2005-07-13 16:31:54.000
282349,MIC001 Vellicate rain,AK AB-Z3 MIC001 Vellicate rain,Vellicate rain,MIC001,AK,AB-Z3,1.99,0.8474,AC,2006-03-22 04:14:09.000,2005-06-17 10:19:54.000
283182,ADE005 Where sha’n’t,BY SACD ADE005 Where sha’n’t,Where sha’n’t,ADE005,BY,SACD,6.99,3.2358,AC,2006-05-11 15:56:34.000,2006-07-18 11:42:46.000
283375,FLA001 Sock e,AN RA FLA001 Sock e,Sock e,FLA001,AN,RA,0.49,0.2795,AC,2006-04-09 15:10:26.000,2005-09-15 10:37:00.000
283430,VEL001 About old,BN DV VEL001 About old,About old,VEL001,BN,DV,5.89,3.6391,AC,2006-06-09 01:02:42.000,2006-10-22 03:08:06.000
283859,COC001 Mooch gorge-walking rookery,BY MCA COC001 Mooch gorge-walking rookery,Mooch gorge-walking rookery,COC001,BY,MCA,4.19,2.2672,AC,2005-07-18 03:19:14.000,2007-04-17 01:43:03.000
283897,ROS007 Bant days,AQ AB-CG ROS007 Bant days,Bant days,ROS007,AQ,AB-CG,1.69,1.1392,AC,2007-02-10 09:39:19.000,2006-10-01 07:21:16.000
284029,CHE015 Nauseous sous-sherpa,BG H.264 CHE015 Nauseous sous-sherpa,Nauseous sous-sherpa,CHE015,BG,H.264,0.29,0.1866,WD,2007-02-26 06:17:41.000,2006-02-16 17:19:17.000
284192,MIC002 Recreational lb,BT AB-ACD MIC002 Recreational lb,Recreational lb,MIC002,BT,AB-ACD,2.59,1.3351,IN,2006-02-05 22:18:54.000,2006-08-24 07:16:46.000
284948,"AMA001 Life, organogram","BX ACD AMA001 Life, organogram","Life, organogram",AMA001,BX,ACD,6.19,3.6965,AC,2006-08-02 10:18:44.000,2006-09-25 20:10:12.000
285362,LUC002 Claptrap bonzer,BM ALS LUC002 Claptrap bonzer,Claptrap bonzer,LUC002,BM,ALS,0.59,0.4883,AC,2006-03-19 22:11:13.000,2006-05-31 04:54:07.000
285808,CHR009 Trip dab,CA DVD-9 CHR009 Trip dab,Trip dab,CHR009,CA,DVD-9,8.99,5.0642,AC,2006-09-16 14:46:08.000,2006-05-27 11:18:35.000
286307,HUN001 Quack shank’s,AY H.264 HUN001 Quack shank’s,Quack shank’s,HUN001,AY,H.264,0.09,0.1866,AC,2005-09-17 06:57:12.000,2007-02-02 14:14:05.000
287223,JAY003 Gaberlunzie jafaikan,BN DV JAY003 Gaberlunzie jafaikan,Gaberlunzie jafaikan,JAY003,BN,DV,6.19,3.6391,AC,2005-12-04 20:30:54.000,2006-08-14 19:02:03.000
287421,IMM001 Mullered monkey,BU DSD IMM001 Mullered monkey,Mullered monkey,IMM001,BU,DSD,5.09,2.4286,AC,2006-01-06 09:40:01.000,2006-10-24 18:18:03.000
288699,JAD002 Twins colon,AM MCA JAD002 Twins colon,Twins colon,JAD002,AM,MCA,4.09,2.2672,AC,2006-02-01 03:23:40.000,2007-04-04 11:20:28.000
288747,ANN001 Popinjay lorinery,BN ACD ANN001 Popinjay lorinery,Popinjay lorinery,ANN001,BN,ACD,5.79,3.6965,IN,2005-07-01 16:17:37.000,2005-09-01 08:48:49.000
288868,CHA010 Metonymy phen-fen,BF H.264 CHA010 Metonymy phen-fen,Metonymy phen-fen,CHA010,BF,H.264,0.29,0.1866,AC,2006-04-11 13:09:09.000,2005-08-02 11:55:27.000
289486,PIE002 Charivari esculent,BX xVid PIE002 Charivari esculent,Charivari esculent,PIE002,BX,xVid,4.19,1.8227,IN,2006-06-11 07:32:25.000,2005-12-12 03:00:56.000
290115,JAK001 Mummer ann,CK RA JAK001 Mummer ann,Mummer ann,JAK001,CK,RA,0.69,0.2795,IN,2006-04-24 20:47:51.000,2006-03-24 21:07:04.000
291159,JAI002 Train all-dancing,CK xVid JAI002 Train all-dancing,Train all-dancing,JAI002,CK,xVid,4.29,1.8227,AC,2006-03-30 22:23:16.000,2005-06-21 21:18:17.000
291444,JAY006 Gallant devil,BU DSD JAY006 Gallant devil,Gallant devil,JAY006,BU,DSD,4.89,2.4286,AC,2006-01-13 14:01:10.000,2005-06-10 10:59:52.000
291475,JEF003 Bed. jumbo,BX DV JEF003 Bed. jumbo,Bed. jumbo,JEF003,BX,DV,5.89,3.6391,AC,2005-08-22 21:02:56.000,2006-06-07 03:15:07.000
291571,SIL001 Eleemosynary fainites,BP Sorenson SIL001 Eleemosynary fainites,Eleemosynary fainites,SIL001,BP,Sorenson,6.49,3.6462,AC,2007-01-03 15:13:11.000,2005-11-11 07:33:04.000
291598,CIE001 Calendar balderdash,BL HMCS CIE001 Calendar balderdash,Calendar balderdash,CIE001,BL,HMCS,1.69,0.9146,AC,2006-12-03 09:55:30.000,2005-06-30 20:16:34.000
292953,JAN001 Coopetition robin,CM DSD JAN001 Coopetition robin,Coopetition robin,JAN001,CM,DSD,5.29,2.4286,AC,2006-12-31 04:55:16.000,2006-12-04 13:32:32.000
293979,AGN001 Arenaceous billy-o,AW DV AGN001 Arenaceous billy-o,Arenaceous billy-o,AGN001,AW,DV,6.39,3.6391,AC,2006-09-07 04:27:43.000,2007-01-17 21:03:56.000
294723,MIC001 Medium web,AR MPEG-1 MIC001 Medium web,Medium web,MIC001,AR,MPEG-1,2.79,1.5744,AC,2006-12-01 14:05:03.000,2006-05-31 11:33:05.000
295054,JAD003 Ducks cockaigne,AJ AB-Z3 JAD003 Ducks cockaigne,Ducks cockaigne,JAD003,AJ,AB-Z3,1.89,0.8474,AC,2006-05-26 05:46:46.000,2006-11-10 20:25:18.000
295260,IND002 Trick shoulder all-dancing,BJ HA IND002 Trick shoulder all-dancing,Trick shoulder all-dancing,IND002,BJ,HA,2.09,0.9544,AC,2006-09-10 23:49:37.000,2006-02-23 10:13:43.000
295539,CAR013 Coxcomb millennium,AZ MCA CAR013 Coxcomb millennium,Coxcomb millennium,CAR013,AZ,MCA,4.09,2.2672,AC,2007-01-28 08:19:53.000,2006-08-05 11:18:48.000
295653,SER001 Hypernova understand,BW AB-CG SER001 Hypernova understand,Hypernova understand,SER001,BW,AB-CG,1.99,1.1392,AC,2006-11-27 22:45:54.000,2007-02-23 12:00:21.000
295695,BER001 Turducken two,AJ ACD BER001 Turducken two,Turducken two,BER001,AJ,ACD,5.89,3.6965,AC,2006-10-07 00:45:30.000,2005-11-25 04:48:18.000
295758,CED001 Turducken out,BF RA CED001 Turducken out,Turducken out,CED001,BF,RA,0.49,0.2795,AC,2006-09-23 00:09:29.000,2006-11-08 11:19:29.000
296308,CEL002 Electromagnetic omnibus,BC DVD-9 CEL002 Electromagnetic omnibus,Electromagnetic omnibus,CEL002,BC,DVD-9,8.99,5.0642,AC,2006-08-25 09:53:50.000,2005-11-13 15:00:34.000
296325,ARM001 Therapeutic guff,AI MPEG-4 ARM001 Therapeutic guff,Therapeutic guff,ARM001,AI,MPEG-4,7.19,3.6609,AC,2005-10-31 06:43:59.000,2005-11-02 05:46:23.000
296584,CEA002 Did 2,AT MPEG-2 CEA002 Did 2,Did 2,CEA002,AT,MPEG-2,5.69,3.0547,AC,2006-11-20 10:39:12.000,2007-02-02 22:46:20.000
296722,INI001 Music archaeology,BS divX INI001 Music archaeology,Music archaeology,INI001,BS,divX,4.99,2.5968,AC,2005-06-07 15:57:19.000,2007-02-24 02:31:41.000
297245,CAT003 Freegan hunger,BS MPEG-2 CAT003 Freegan hunger,Freegan hunger,CAT003,BS,MPEG-2,5.69,3.0547,AC,2006-08-11 00:49:58.000,2006-12-24 23:08:21.000
